Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
69,80,57,30,7.31
79,87,70,24,3.45
74,80,68,25,7.3
87,105,69,17,2.75
88,107,69,19,1.92
81,99,63,20,5.27
62,69,54,28,6.5
72,77,67,26,5
63,73,53,29,11.97
86,97,74,26,7.47
69,76,61,21,3.17
64,74,53,30,4.42
82,101,63,31,6.25
69,87,50,18,2.25
73,88,58,17,4.94
69,93,44,22,2.07
77,92,61,13,4.15
82,98,66,11,3.04
80,96,62,18,4.71
79,86,71,16,5.17
78,91,66,19,4.18
82,90,73,15,3.21
82,90,73,15,3.21
84,94,74,12,2.92
85,90,80,12,7.75
84,96,71,21,2.48
85,97,72,18,3.17
85,89,80,10,9.7
85,91,78,11,7.05
85,95,75,14,3.68
84,90,78,20,5.45
85,95,75,20,2.77
84,91,77,24,2.04
83,92,73,12,4.6
86,92,79,12,6.7
85,97,72,21,3.62
85,97,73,23,2.58
83,93,73,25,5.32
86,99,73,22,5.15
85,96,73,23,4.95
87,97,76,21,6.52
79,86,72,27,3.22
80,86,73,6,10.57
82,90,73,5,14.05
81,87,75,4,11.4
81,86,75,6,13.22
82,98,65,28,2.81
82,98,65,24,1.87
75,96,53,25,6.24
76,84,68,9,4.27
76,85,67,19,3.85
77,85,68,18,2.24
76,84,66,17,4.08
75,83,66,14,4.01
77,86,69,21,3.07
80,88,71,22,1.62
76,87,66,17,2.67
78,87,70,24,4.14
74,84,64,20,3.6
73,82,63,20,4.41
76,83,68,18,5.24
73,80,64,18,3.9
75,86,63,15,5.32
72,81,63,16,4.85
76,86,65,9,4.8
79,91,66,12,6.88
75,88,61,15,7.54
82,94,69,9,5.02
78,88,67,6,3.37
82,92,71,13,5.84
80,87,71,21,2.8
78,87,69,21,0.18
79,87,71,23,2.94
82,90,74,26,2.48
81,90,72,22,2.42
83,92,74,16,2.67
83,91,74,18,2.22
86,92,78,19,3.12
84,93,74,16,3.2
77,89,65,21,3.94
69,80,58,27,2.48
74,83,64,21,3.02
84,93,73,23,2.5
82,90,73,20,3.48
78,85,71,13,5.58
60,60,60,15,5.5
75,84,66,24,5.98
71,83,58,18,3.4
78,87,68,11,5.17
76,87,65,13,6.42
73,82,64,14,6.57
70,81,58,15,5.51
73,82,63,14,5.38
66,76,55,0,0
74,82,64,19,5.27
70,80,58,24,4.04
66,76,56,15,6.68
67,80,54,16,3.41
74,82,66,16,6.44
71,79,63,14,6.61
70,81,58,17,4.32
82,90,74,19,3.95
82,90,73,20,3.87
83,90,75,21,2.75
82,91,73,20,2.88
81,90,72,19,3.6
84,94,74,20,4.18
84,92,74,19,4.41
80,88,71,18,2.08
77,86,69,23,3.31
77,86,67,10,5.7
77,86,67,23,2.72
79,87,71,16,3.22
76,86,65,16,3.55
82,90,74,26,3.12
76,91,61,12,3.58
65,85,45,20,2.5
67,83,52,21,3.55
68,87,49,15,3.15
72,85,59,12,6.27
71,89,52,14,4.41
72,86,57,14,3.64
75,92,58,29,3.07
70,88,52,10,5.6
77,90,62,6,5.58
73,92,54,28,3.44
74,85,62,13,5.87
76,86,65,11,5.31
72,83,61,19,5.71
73,85,60,9,5.62
76,85,66,13,5.08
76,90,60,11,6.5
74,89,58,14,7.61
73,86,59,15,7.45
72,94,50,17,4.88
76,98,55,20,2.18
100,111,88,15,3.58
92,107,77,20,4.2
82,100,63,29,4.8
78,101,55,19,3.28
75,88,62,24,2.75
60,60,60,28,16.78
80,88,72,14,4.02
81,90,72,17,4.65
80,93,67,14,2.94
76,91,61,20,7.44
83,97,68,15,4.55
75,85,65,24,4.02
72,80,63,14,4.55
75,82,67,13,7.11
73,83,61,11,2.55
79,86,70,17,6.21
82,89,75,15,5.77
76,85,66,14,6.14
73,81,63,22,4.6
79,89,68,29,2.74
83,87,78,22,8.3
86,96,74,23,5.38
85,95,74,22,4.04
82,93,71,26,2.6
85,95,74,24,4.85
87,95,78,22,8.38
73,84,61,9,6.08
68,81,54,10,5
73,83,62,25,7.47
71,83,59,16,7.21
71,85,56,10,3.9
77,86,67,14,2.94
77,87,68,15,4.02
79,87,71,21,2.67
78,86,70,26,4.22
77,87,66,19,2.4
76,86,65,15,4.1
74,84,64,16,2.77
82,96,68,11,5.61
82,92,71,12,4.52
82,92,72,15,5.11
84,93,75,16,3.61
64,69,58,30,8.5
73,95,50,27,5.1
72,90,53,14,7.42
81,99,62,33,2.91
78,96,61,24,4.52
73,86,60,32,6.47
72,94,50,32,3.75
73,89,56,33,5.72
79,90,68,17,2.68
75,82,67,15,4.31
81,90,71,22,2.15
83,92,74,15,3.91
76,85,67,19,2.32
78,89,67,13,2.58
79,91,67,21,2.04
83,89,78,8,9.47
78,87,69,17,5.5
85,96,74,23,6.07
88,96,79,22,7.57
89,100,77,22,6.04
83,93,73,21,4.41
73,84,61,11,7.27
73,86,61,16,8.22
76,90,62,13,7.78
73,86,58,10,5.85
72,82,61,16,6.75
81,92,69,25,2.32
84,93,74,20,3.32
81,89,71,19,2.02
77,85,69,26,2.35
83,93,74,23,5.31
84,92,75,20,3.77
83,91,74,22,2.28
85,97,73,15,7.04
79,93,64,14,6.48
84,94,73,17,4.92
86,96,75,17,1.71
83,91,74,21,2.44
88,96,79,14,12.24
85,97,73,14,4.88
85,95,75,16,4.75
87,94,78,14,10.54
80,96,64,14,6.82
89,98,80,16,6.05
88,97,79,15,6.94
86,97,75,11,7.95
86,97,75,10,5.87
89,99,79,15,5.88
84,89,79,18,7.85
85,92,76,19,2.98
83,96,69,11,5.82
86,98,73,13,7.67
86,99,72,14,5.98
84,94,74,13,5.58
84,94,74,15,5.5
87,98,76,16,7.21
86,98,73,14,6.72
88,101,74,17,2.57
82,92,71,25,2.3
73,84,63,16,3.94
80,90,70,24,1.04
85,93,77,18,3.91
82,90,73,23,3.85
82,92,71,25,2.3
83,89,76,20,4.3
86,94,77,24,3.58
73,91,54,20,2.78
81,95,66,28,4.68
68,83,53,15,3.05
60,68,52,26,3.35
70,81,58,28,5.82
78,92,63,11,5.35
83,99,67,31,5.14
75,83,65,25,2.82
79,86,70,23,1.98
76,85,66,28,1.42
79,87,71,21,2.14
70,79,60,15,6.02
74,82,66,18,4.22
72,82,62,14,4.24
75,81,68,8,6.01
73,92,53,14,5.88
71,85,56,17,5.28
75,92,58,27,2.87
70,89,50,20,6.15
75,93,57,28,2.52
85,94,75,28,2.02
83,93,73,27,1.54
83,92,73,25,1.61
86,97,74,24,1.61
61,66,55,19,2.12
65,74,56,30,6.94
57,62,50,16,7.2
55,64,45,14,3.44
56,60,51,18,13.87
55,61,49,9,3.4
61,70,51,21,6.95
63,70,55,11,2.92
59,68,50,16,9.6
60,60,60,20,2.45
58,63,53,17,2.54
59,63,54,14,7.7
59,66,52,21,3.64
58,63,52,13,3.12
64,71,56,28,8.6
60,66,53,17,6.87
60,66,54,16,4.27
56,62,50,21,11.22
59,65,53,18,2.35
52,58,46,15,5.14
62,74,50,22,2.04
59,65,53,9,3.92
60,60,60,8,3.27
60,60,60,0,0
60,60,60,15,4.24
60,64,55,26,6.44
60,65,54,21,8.01
60,56,46,0,0
60,64,55,22,1.14
58,66,50,12,2.97
39,44,34,16,13
60,60,60,25,2.8
58,62,54,17,2.14
76,87,65,21,1.3
82,94,69,17,5.4
91,101,81,12,4.51
84,94,74,14,4.17
77,91,63,20,3.65
88,99,76,15,2.57
81,90,72,20,2.48
85,93,76,0,0
86,100,72,32,4.34
79,100,57,20,2.91
89,104,71,18,5.35
71,84,57,24,9.65
56,61,50,0,0
82,98,66,30,6.32
65,72,57,29,8.11
75,82,67,26,3.17
72,77,66,25,7.35
80,97,62,17,3.74
81,98,63,20,2.91
73,89,56,20,6.54
62,68,56,28,7.01
73,78,69,26,5.34
63,70,55,27,11.07
80,91,68,30,8.85
66,72,59,18,2.71
63,70,55,30,6.32
74,92,56,31,6.38
65,78,50,20,2.08
71,83,60,14,6.35
68,88,48,15,2.02
74,87,60,23,4.51
77,88,65,12,6.21
78,92,64,11,5.27
75,82,67,16,6.74
74,85,62,17,4.32
76,84,68,16,5.58
76,84,68,16,5.58
84,93,74,18,4.88
83,90,77,13,7.55
81,90,73,21,3.81
83,92,73,21,4.2
85,89,81,12,10.38
83,91,75,12,6.24
84,92,74,17,5.15
83,90,75,25,2.91
84,92,75,17,1.54
83,88,77,21,3.91
83,92,73,16,5.68
86,93,78,15,6.62
83,92,72,18,2.81
83,93,72,17,1.28
84,93,74,21,3.32
83,93,73,17,3.18
83,93,73,19,1.88
84,94,75,20,5.18
79,86,72,18,2.31
81,86,76,7,10.25
82,89,73,5,13.61
82,87,76,5,12.2
80,84,75,4,14
76,91,60,26,4.65
75,90,59,15,2.77
70,89,51,20,6.85
77,86,67,12,4.84
76,85,67,19,4.25
77,85,68,18,4.11
76,83,67,13,3.9
75,85,65,19,4.62
78,86,69,16,2.6
80,88,71,20,1.98
77,88,64,14,3.07
80,89,70,18,3.68
75,86,63,25,3.38
73,82,63,19,4.38
77,84,69,15,6.02
73,81,64,19,5.68
76,86,65,18,5.42
73,83,63,19,4.82
77,85,69,11,7.3
79,90,67,13,9.3
74,86,62,12,6.88
82,92,71,16,6.74
80,87,72,8,5.24
83,92,74,16,7.94
78,88,68,21,2.4
77,86,69,27,0.28
78,87,69,18,2.67
81,89,73,22,2.64
81,90,71,13,1.87
85,95,76,22,1.48
87,96,77,19,1.51
87,95,79,25,2.64
88,98,77,19,2.6
84,93,74,28,0.94
72,85,59,19,6.04
69,82,57,16,3.82
72,82,61,18,5.85
77,86,69,16,3.95
77,85,67,18,4.56
74,82,66,16,8.01
73,82,63,17,7.64
70,78,61,19,6.27
73,87,59,21,4.72
78,89,67,19,4.22
77,90,64,14,4.47
74,85,63,15,4.04
70,85,56,24,3.72
75,87,62,13,3.65
69,80,58,0,0
74,84,63,26,3.85
71,81,61,22,5.82
69,80,58,22,6.55
66,79,54,25,4.85
76,84,68,22,6.27
72,81,62,21,5.75
72,84,59,21,5.42
86,96,75,25,2.32
85,96,73,25,1.18
85,94,74,27,1.71
85,95,74,27,1.6
85,96,74,29,1.7
87,99,74,22,1.8
85,95,74,21,1.98
81,90,71,16,1.55
77,85,69,9,4.9
78,86,70,9,7.87
78,86,68,8,3.27
82,89,74,16,5.67
77,85,69,9,6.14
80,88,72,18,3.68
73,87,58,16,5.21
61,80,42,17,3.07
65,80,48,19,6.52
64,84,44,15,3.12
71,85,56,18,9.94
66,85,47,16,5.28
69,84,54,18,8.58
69,86,53,18,4.42
65,82,46,9,5.71
76,91,60,16,8.21
67,85,48,26,3.32
75,83,65,13,6.38
77,86,68,11,6.74
74,82,64,18,6.34
73,82,64,9,6.7
78,87,69,10,7
73,84,62,18,7.87
72,82,60,15,9.1
74,84,63,18,7.45
70,88,50,19,6.47
71,91,50,16,5.15
91,101,81,13,4.91
88,100,76,18,6.72
75,93,57,28,4.77
73,93,53,23,4.9
72,85,59,16,2.62
51,56,45,22,19.72
74,82,65,14,5.6
76,83,68,17,5.62
78,88,66,16,2.75
76,89,62,19,6.45
85,99,69,21,4.1
73,82,63,17,5.08
70,78,61,20,5.45
75,86,65,15,6.41
71,82,60,16,3.58
72,81,64,16,5.94
78,84,71,16,8.1
76,87,65,17,5.48
74,83,65,16,6.94
77,84,68,26,2.12
81,86,75,17,6.9
82,91,73,14,4.08
79,85,72,15,4.77
78,85,70,16,2.65
81,89,72,14,4.8
82,90,74,16,6.24
72,86,58,16,6.05
68,84,52,16,9.05
72,84,61,20,8.14
71,84,58,20,6.3
72,88,55,14,7.21
77,88,64,22,6.02
78,88,68,11,6.64
79,89,68,15,4.02
78,88,67,15,3.35
76,88,64,21,4.41
76,88,64,17,3.5
74,85,62,16,4.52
85,98,71,13,8.22
85,96,73,16,7.54
85,93,76,12,6.2
87,97,77,12,6.35
62,68,55,27,7.95
67,87,46,22,4.71
66,84,48,19,6.24
75,93,57,32,3.51
71,86,55,19,6.97
68,79,57,30,6.27
64,85,43,31,4.25
68,83,53,27,6
74,83,63,17,3.54
75,84,66,15,5.27
77,86,68,17,3.47
78,85,69,16,5.98
76,85,65,21,4.48
73,83,63,18,2.48
76,86,65,18,3.74
83,88,77,8,8.51
72,82,63,17,5.55
83,92,73,16,3.22
84,92,76,19,6.17
84,93,75,15,4.3
80,89,71,17,2.82
72,85,59,13,7.34
74,86,62,19,6.48
75,88,63,19,7.51
72,86,58,21,7.81
73,83,62,18,5.57
80,90,69,20,1.98
84,95,73,17,1.62
81,89,71,19,2.12
77,86,67,24,2.72
82,92,72,24,2.78
87,95,79,21,4.02
83,93,73,21,1.44
82,92,72,20,0.64
89,100,77,16,10.08
82,95,68,17,8.68
84,97,72,17,5.9
88,99,76,16,1.95
86,96,76,20,2.91
87,96,77,13,9.11
88,101,74,18,7.24
87,98,76,17,5.32
86,96,76,13,9.04
81,95,66,17,6.52
92,101,82,17,7.61
91,100,80,18,9.18
90,102,78,12,11.37
84,96,72,20,5.18
92,103,80,16,8.7
87,91,82,17,7.7
88,97,78,18,3.94
85,98,72,17,8.97
88,101,75,16,10.82
89,102,76,16,8.47
87,97,76,15,8.64
86,98,73,15,6.61
89,101,77,17,9.37
89,102,74,17,10.2
83,96,70,21,5.68
76,82,70,13,2.41
74,83,64,18,6.02
76,83,69,11,3.68
80,86,74,16,6.24
78,86,70,16,4.54
76,82,70,13,2.41
78,85,71,11,6.67
81,89,73,18,5.21
66,83,48,13,3.27
71,86,56,26,3.71
62,74,50,21,4.82
59,66,51,26,2.97
65,75,56,24,5.34
70,83,57,16,5.61
71,88,53,27,4.22
72,78,65,14,4.27
76,85,68,18,2.3
72,82,62,23,2.01
78,88,69,14,2.18
72,83,60,19,3.68
76,86,65,20,5.11
74,83,64,19,4.37
76,84,68,13,5.18
71,90,52,17,4.45
69,81,56,22,8
73,90,55,26,4.64
69,86,50,19,6.5
73,91,54,21,5.18
82,88,75,12,5.87
83,91,75,13,7.27
81,86,75,21,4.8
84,92,76,11,6.61
60,64,55,13,3.47
62,67,57,18,3.67
59,66,51,20,6.08
59,69,49,20,1.97
55,59,49,22,10
55,59,51,10,3.68
61,70,52,19,7.58
63,73,53,17,1.68
57,66,48,15,6.55
60,60,60,13,5.5
57,62,52,12,2.87
57,61,53,12,5.38
58,61,55,9,10.87
57,62,52,10,7.9
61,65,57,18,5.68
59,64,53,13,5.95
56,61,51,10,3.97
61,66,56,20,6.21
60,67,52,15,3.08
58,63,52,17,4.97
58,69,46,16,1.05
57,63,51,12,3.84
60,60,60,14,1.08
60,60,60,0,0
60,60,60,24,10.95
58,60,56,19,5.82
60,65,56,20,10.57
60,60,60,0,0
59,65,53,17,1.75
59,70,48,10,2.55
40,42,37,10,11.75
60,60,60,18,1.35
58,61,55,14,6.11
77,88,64,19,4.68
84,97,70,18,7.31
93,103,82,19,3.32
86,96,75,20,3.97
77,93,59,22,3.51
84,94,74,7,4.78
78,86,70,10,4.18
81,88,74,0,0
86,100,71,31,3.68
75,98,50,24,1.77
84,103,63,19,6.44
75,92,57,28,7.38
57,62,52,0,0
84,100,67,29,3.57
67,77,57,29,6.82
74,82,66,26,4
72,76,66,25,7.27
82,99,65,19,2.22
83,100,66,20,2.48
77,95,59,20,4.94
62,69,55,28,6.87
73,77,68,27,5.67
64,72,55,29,10.7
79,91,67,24,7.54
66,73,59,21,2.48
62,71,53,30,4.58
78,96,58,30,6.48
64,80,48,22,2.3
71,86,57,19,4.1
65,86,43,22,2.55
74,90,58,18,5.14
77,92,61,16,4.1
78,94,61,12,3.87
82,90,73,20,5.67
80,92,68,21,4.94
83,91,75,19,7.2
83,91,75,19,7.2
83,91,73,14,4.22
82,88,76,11,6.3
82,91,72,15,4.5
83,92,73,14,6.25
85,90,79,11,8.87
82,89,75,10,5.44
82,91,74,13,4.14
81,85,77,21,5.74
83,90,75,15,4.92
82,88,76,17,3.61
82,89,74,13,5.08
84,91,78,12,5.85
82,92,72,15,4.32
83,91,73,12,2.97
82,89,74,14,7.9
84,94,73,13,4.44
82,91,73,14,5.34
85,93,76,14,7.28
78,84,72,14,2.9
81,87,75,5,12.45
81,89,74,4,15.74
82,87,76,4,13.54
80,85,75,5,13.71
73,87,58,24,4.1
73,87,58,17,1.5
67,86,47,21,7.18
78,86,70,20,5.42
76,85,67,17,4.52
78,87,70,17,3.41
78,86,70,17,5.12
76,84,68,20,4.65
79,88,69,16,3.61
80,87,73,16,3.65
78,87,69,17,5.8
79,86,72,16,6.51
77,87,67,25,4.6
75,84,66,21,4.28
78,87,69,17,4.7
74,82,65,20,5.51
76,88,64,18,7.27
74,83,64,23,4.65
79,89,68,19,7.91
79,91,66,13,7.8
75,89,61,21,8.15
80,91,68,15,6.07
79,90,69,15,5.01
81,90,71,10,8.18
81,89,72,17,5.18
80,88,72,16,0.75
81,89,73,17,6.27
82,90,75,16,6.61
81,88,72,16,3.05
80,85,74,25,6.21
83,90,75,20,3.74
83,88,77,24,7.77
85,93,76,22,2.42
80,86,74,25,3.37
70,80,59,17,4.7
64,74,53,22,4.15
72,83,60,20,4.3
83,93,72,21,4.58
82,92,72,20,6.22
79,88,71,17,7.9
78,87,68,21,9.11
76,84,66,22,7.3
72,85,59,17,2.72
80,90,70,19,5.9
79,92,66,21,4.6
76,86,65,20,4.17
72,84,60,19,3.8
77,88,64,22,4.08
66,73,58,0,0
74,83,65,21,3.28
70,78,61,16,3.28
67,75,58,18,7.2
64,76,52,21,3.97
75,84,66,21,5.48
72,81,63,24,5.64
72,82,60,21,4.27
82,90,74,16,5.07
83,91,75,13,5.18
81,86,75,24,5.1
82,88,75,24,4.28
82,88,74,16,6.07
84,91,76,19,5.42
83,91,75,12,6.58
79,86,71,11,2.87
79,86,70,16,5.5
80,89,70,18,6.64
77,85,70,17,5.77
81,89,72,12,6.47
79,88,68,22,5
82,90,74,15,5.47
71,85,57,17,3.22
58,75,40,31,2.38
63,76,49,27,6.52
62,81,44,14,1.81
69,82,55,23,7.91
66,82,49,25,4.75
68,82,54,23,6.71
67,82,51,26,3.61
63,77,49,5,4.51
73,87,58,19,5.82
65,81,48,18,1.47
76,87,65,16,6.72
78,89,66,19,6.75
74,85,61,19,7.64
75,89,61,19,5.58
78,89,67,23,6.88
74,91,58,16,4.74
73,89,57,21,7.85
75,88,61,24,9.45
65,88,42,18,7.01
67,89,44,17,2.24
93,105,81,16,5.84
84,99,68,22,6.58
75,92,57,29,4.01
70,91,47,14,3.58
77,91,62,22,3.12
54,58,50,27,34.44
84,92,75,19,7.9
84,93,74,23,7.87
77,88,64,18,5.45
73,86,60,19,6.25
81,94,68,18,5.12
78,88,68,21,4.11
74,83,65,24,5.88
79,88,70,19,9.35
76,86,64,18,3.73
81,89,73,20,7.62
86,93,77,20,6.85
80,91,68,20,6.41
77,88,67,23,4.07
77,84,70,16,3.71
85,90,79,20,6.82
83,91,74,15,6.15
80,88,72,17,5.62
79,87,72,15,2.55
84,92,75,17,5.42
83,91,76,16,5.3
71,84,58,20,7.38
68,84,51,21,8.62
72,82,62,19,5.15
70,81,59,22,6.27
71,85,56,20,6.27
79,88,70,20,6.32
81,89,72,17,6.77
81,89,72,18,6.55
79,86,71,18,7.18
78,86,70,17,6.77
78,88,68,16,4.87
77,86,67,17,6.17
81,95,66,13,8.48
84,94,74,10,8.7
82,92,71,9,7.38
83,93,73,14,6.7
65,72,57,28,6.12
64,85,43,26,4.17
70,87,52,25,4.58
77,95,60,32,3
71,87,54,16,3.18
72,84,61,30,4.65
66,86,47,34,2.62
71,85,57,32,3.24
81,91,70,24,3.67
79,86,71,18,6.64
82,91,73,18,2.42
85,93,76,19,8.84
79,87,71,19,4.68
78,88,68,19,3.75
79,90,68,19,1.84
83,88,78,8,7.27
79,89,69,21,5.85
83,92,74,13,5.44
84,92,77,16,7.72
85,92,76,13,5.94
81,88,73,12,3.87
73,86,60,17,7.61
75,87,62,19,7.1
76,89,62,22,8.94
72,87,57,27,5.75
75,85,64,20,7.3
81,93,69,16,2.08
84,93,76,16,5.02
80,88,72,13,3.82
78,86,69,18,2.64
83,92,74,16,3.65
86,93,78,10,6.35
82,91,74,14,5.11
84,93,73,16,1.14
86,97,74,11,7.07
78,90,64,12,9.72
86,96,75,18,4.71
88,98,77,17,1.84
84,92,75,19,3.98
89,97,80,15,11.84
81,91,70,11,6.91
87,98,76,19,5.04
88,97,78,15,9.62
77,91,63,13,7.51
91,100,81,12,7.25
90,100,80,18,7.74
88,99,77,17,7.38
82,93,70,11,4.97
91,101,80,17,7.75
85,90,80,19,9.27
87,96,78,19,4.94
80,91,68,11,8.51
84,95,73,14,7.5
88,99,76,14,6.25
87,96,77,12,6.9
87,99,75,15,6.77
89,100,78,18,7.32
85,97,73,14,7.57
79,94,65,19,3.8
78,86,70,17,3.5
77,87,66,21,4.25
77,85,69,15,5.07
83,90,76,17,7.32
82,91,73,16,6.55
78,86,70,17,3.5
83,91,75,19,7.78
85,95,76,20,8.04
65,82,47,18,1.67
72,87,56,23,2.01
66,81,51,13,2.51
62,71,53,27,3.02
70,81,59,31,4.9
69,81,57,14,3.62
73,90,55,28,3.1
75,83,67,16,5.84
80,89,71,17,2.77
77,87,66,20,2.72
81,90,72,16,3.54
72,82,62,19,4.82
77,86,67,23,5.22
75,83,66,20,3.91
78,86,70,17,5.51
70,88,52,23,6.25
69,85,53,22,5.35
70,87,53,27,4.52
65,83,46,26,7.15
70,85,54,29,2.68
82,90,73,17,3.25
82,91,72,24,3.47
82,90,74,17,4.35
84,94,74,19,2.68
60,66,54,17,4.62
63,71,55,28,4.58
58,65,52,21,8.9
55,63,46,20,3.77
57,62,52,18,9.37
54,60,47,12,2.71
58,67,48,17,3.58
60,68,51,20,2.6
55,65,44,16,7.67
60,60,60,17,3.27
58,63,52,18,2.87
58,63,52,11,7.24
57,63,51,16,4.81
57,63,51,16,5.08
61,67,54,30,7.45
59,66,52,14,8.17
57,62,51,17,5.05
55,59,51,21,12.98
60,68,52,19,4.18
52,57,46,25,8.37
55,68,42,17,1.05
58,66,50,13,3.81
60,60,60,12,2.11
60,60,60,0,0
60,60,60,23,4.95
57,61,52,23,4.77
58,63,53,21,9.45
60,60,60,0,0
58,65,50,19,2.24
57,67,47,14,2.55
38,42,33,20,10.68
60,60,60,27,2.21
56,60,50,18,3.45
75,91,59,23,3.21
83,96,69,17,8.2
94,105,82,20,4.64
87,99,75,18,4.05
75,91,60,21,3.14
77,84,70,16,3.34
72,79,65,21,2.62
75,79,71,0,0
88,102,73,32,3.71
77,99,54,20,2.95
85,103,66,19,7.08
72,88,57,28,7.2
57,62,51,0,0
85,101,69,31,4.21
66,73,58,31,7.24
75,87,63,30,5.18
68,74,62,26,8.74
84,100,68,16,3.31
86,104,68,16,2.62
75,92,58,19,6.01
62,68,56,29,6.04
74,79,67,30,6.94
64,70,56,29,11.27
81,93,68,22,6.54
65,72,57,21,2.81
62,70,53,30,4.71
77,95,59,32,5.92
60,77,42,20,2.92
68,82,52,22,5.18
64,86,41,26,2.05
70,87,53,18,5.41
75,90,60,15,4.62
73,89,56,18,3.28
80,86,73,18,4.92
77,87,67,24,5.28
81,90,72,24,5.22
81,90,72,24,5.22
84,93,75,11,3.22
85,90,80,11,7.74
83,94,72,16,2.97
84,94,73,16,4.71
85,89,80,10,8.01
85,91,78,10,5.78
84,92,75,14,3.22
83,90,77,17,4.71
85,95,75,18,2.37
85,92,77,15,2.68
84,90,76,10,4.97
86,91,80,11,7.2
83,94,72,19,2.51
82,92,71,24,1.07
83,92,73,23,4.34
84,96,72,17,2
84,94,73,21,2.37
85,95,75,18,4.7
77,84,69,16,1.3
82,88,76,5,10.22
80,88,72,4,13.57
81,87,74,4,11.58
80,86,75,5,13.7
79,95,64,22,2.9
80,97,62,20,2.4
70,90,49,20,3.54
74,82,66,23,6.27
74,83,65,21,5.31
75,83,66,21,5.35
74,82,65,20,5.85
73,82,64,21,5.3
76,83,68,21,4.68
77,82,71,22,5.08
74,81,65,21,6.27
76,82,69,21,8.04
72,79,65,22,5.88
72,81,62,19,4.88
75,84,65,20,5.17
71,80,62,21,5.42
73,84,62,21,7.27
71,81,61,19,4.62
75,87,63,20,7.28
76,91,60,18,8.52
72,88,55,25,8.85
76,89,63,19,6.04
75,87,62,18,4.5
76,87,65,19,7.51
76,82,69,21,5.15
76,82,68,26,0.58
76,83,70,21,5.2
79,85,72,21,6.3
77,82,71,23,4.2
83,92,74,14,2.84
82,88,75,12,3.7
86,92,79,16,4.68
80,86,74,20,2.78
83,91,75,15,2.6
69,80,57,25,5.92
66,77,55,22,5.52
72,82,61,22,4.88
80,89,70,23,3.01
81,91,71,23,3.62
76,84,68,18,7.12
76,86,66,20,7.54
73,81,65,23,7.85
71,81,60,17,3.82
75,83,67,21,6.22
76,85,66,22,5.27
73,81,64,22,6.87
70,80,60,19,4.68
73,81,64,22,5.82
65,74,55,0,0
73,81,66,22,6.04
71,78,62,20,3.02
67,76,58,28,5.31
63,76,48,27,3.17
71,80,63,22,4.11
68,77,59,21,4.85
67,76,57,22,3.05
81,88,73,21,3.94
81,89,72,16,3.7
83,89,77,17,4.52
83,91,73,17,2.51
82,90,74,17,3.97
83,93,73,19,3.18
82,90,73,21,4.18
76,81,70,22,5.08
74,82,65,24,5.4
74,85,62,20,6.2
73,81,64,24,5.12
74,83,64,20,4.97
74,84,62,23,4.87
78,86,71,22,6.11
69,84,54,17,4.95
62,82,41,18,1.58
62,78,46,29,6.01
65,84,46,16,4.45
69,84,55,20,6.24
65,82,48,18,6.05
67,84,50,19,4.2
69,86,51,23,3.58
66,85,46,5,7.72
70,85,55,16,5.64
69,90,49,18,2.38
72,84,59,21,8.14
74,86,62,20,5.65
71,83,58,21,7.85
70,87,53,18,6.02
74,84,64,18,5.54
68,86,50,18,4.84
68,85,49,28,6.21
70,86,54,24,7.17
67,89,45,19,4.57
70,91,49,18,2.87
94,104,83,19,5.62
86,100,70,21,6.72
79,96,62,30,3
74,97,51,15,3
73,85,60,24,4.51
50,55,45,24,25.4
80,89,71,19,4.97
82,89,74,19,5.47
74,86,61,20,2.38
70,83,57,20,8.58
76,89,62,15,4.05
75,84,65,25,6.11
70,78,62,22,4.38
76,84,67,21,6.34
71,81,60,14,2.62
80,86,73,18,6.1
83,88,76,17,5.78
75,84,66,23,4.04
74,83,65,21,4.72
76,84,67,25,2.61
83,89,76,20,5.17
84,94,73,23,3.28
82,91,73,25,5.07
80,89,71,25,2.32
84,93,74,20,3.85
83,92,74,21,4.94
66,79,53,19,5.01
64,80,48,23,6.51
68,79,56,18,6.3
68,80,55,24,6.61
69,85,53,20,4.77
76,84,67,23,6.88
77,84,69,22,6.87
75,82,68,20,5.9
74,81,67,22,7.18
75,82,66,21,6.58
74,81,65,22,5.58
74,83,65,20,4.82
78,92,62,15,8.12
78,89,66,17,7.18
77,88,66,17,5.24
78,88,67,16,5.57
65,74,55,25,6.74
71,94,48,28,3.9
73,93,52,23,5.8
83,102,63,32,2.12
77,94,59,17,3.57
76,90,60,28,5.71
70,93,47,33,4.1
75,93,56,34,4.8
79,89,68,24,3.07
76,83,67,21,6.11
80,89,71,23,2.91
83,91,74,24,5.1
75,82,67,21,5.04
75,84,66,21,1.97
77,86,67,21,2.64
84,89,78,7,8.87
77,85,69,22,6.32
82,92,72,22,3.77
85,94,75,21,5.08
85,95,75,20,4.05
81,90,72,20,3.31
69,81,56,21,6.07
70,82,58,20,5.27
70,83,57,16,6.37
66,80,51,27,6.7
72,82,60,21,5.51
77,86,68,23,2.22
82,91,72,17,2.7
77,82,70,22,4.55
75,83,66,24,2.52
80,88,71,20,3.75
80,85,74,20,4.2
79,86,72,24,3.8
79,87,70,22,0.68
77,85,68,11,5.95
72,85,59,14,7.17
78,84,72,11,3.98
78,84,73,11,1.34
